ts,time,suhu,rh,nh3,spray_on,reason,anomaly,iso_score,flags
1759082795.266174,2025-09-28T18:06:35.266174+00:00,32.38,73.12,2.86,True,on_by_condition,normal,0.17066534642095482,
1759082855.346147,2025-09-28T18:07:35.346147+00:00,32.31,73.27,2.77,True,stay_on,normal,0.16913923362027905,
1759082915.430428,2025-09-28T18:08:35.430428+00:00,32.2,73.67,2.73,True,stay_on,normal,0.1610648983372182,
1759082975.515218,2025-09-28T18:09:35.515218+00:00,32.34,73.19,2.79,True,stay_on,normal,0.1713793858360434,
1759083035.599849,2025-09-28T18:10:35.599849+00:00,32.4,73.13,2.76,True,stay_on,normal,0.17425219805131864,
1759083095.651251,2025-09-28T18:11:35.651251+00:00,32.42,72.92,2.81,True,stay_on,normal,0.17715688451193046,
1759083155.737108,2025-09-28T18:12:35.737108+00:00,32.52,72.45,2.81,True,stay_on,normal,0.17578789575117548,
1759083215.819584,2025-09-28T18:13:35.819584+00:00,32.42,72.75,2.84,True,stay_on,normal,0.17508855492004743,
1759083275.902572,2025-09-28T18:14:35.902572+00:00,32.41,72.88,2.84,True,stay_on,normal,0.17528238966767312,
1759083335.986079,2025-09-28T18:15:35.986079+00:00,32.34,73.25,2.77,True,stay_on,normal,0.17049583911608068,
1759083396.041636,2025-09-28T18:16:36.041636+00:00,32.41,73.0,2.81,True,stay_on,normal,0.17659726393096448,
1759083456.124261,2025-09-28T18:17:36.124261+00:00,32.34,73.22,2.81,True,stay_on,normal,0.17202125973108628,
1759083516.209072,2025-09-28T18:18:36.209072+00:00,32.34,73.28,2.8,True,stay_on,normal,0.17076008619306127,
1759083576.293889,2025-09-28T18:19:36.293889+00:00,32.35,73.25,2.82,True,stay_on,normal,0.17154209746934512,
1759083636.375701,2025-09-28T18:20:36.375701+00:00,32.34,73.31,2.87,True,stay_on,normal,0.16428403612831283,
1759083696.431555,2025-09-28T18:21:36.431555+00:00,32.45,72.97,2.82,True,stay_on,normal,0.1746537989827413,
1759083756.513908,2025-09-28T18:22:36.513908+00:00,32.38,73.1,2.79,True,stay_on,normal,0.174313411516976,
1759083816.596567,2025-09-28T18:23:36.596567+00:00,32.28,73.34,2.79,True,stay_on,normal,0.16828161122120333,
1759083876.680662,2025-09-28T18:24:36.680662+00:00,32.25,73.26,2.75,True,stay_on,normal,0.16790971479335687,
1759083936.765193,2025-09-28T18:25:36.765193+00:00,32.35,73.17,2.77,True,stay_on,normal,0.17241556321317802,
1759083996.819165,2025-09-28T18:26:36.819165+00:00,32.24,73.13,2.73,True,stay_on,normal,0.16760722593335697,
1759084056.901642,2025-09-28T18:27:36.901642+00:00,32.2,73.45,2.8,True,stay_on,normal,0.16330315398265793,
1759084116.987833,2025-09-28T18:28:36.987833+00:00,32.24,73.3,2.82,True,stay_on,normal,0.1666991257270326,
1759084177.06963,2025-09-28T18:29:37.069630+00:00,32.27,73.15,2.8,True,stay_on,normal,0.17159828452843945,
1759084237.153563,2025-09-28T18:30:37.153563+00:00,32.21,73.34,2.82,True,stay_on,normal,0.16427594931811007,
1759084297.208584,2025-09-28T18:31:37.208584+00:00,32.17,73.46,2.85,True,stay_on,normal,0.15568041915132097,
1759084357.292383,2025-09-28T18:32:37.292383+00:00,32.14,73.26,2.76,True,stay_on,normal,0.1582808509719471,
1759084417.375742,2025-09-28T18:33:37.375742+00:00,32.12,73.48,2.76,True,stay_on,normal,0.15451295014178829,
1759084477.458325,2025-09-28T18:34:37.458325+00:00,32.05,73.64,2.8,True,stay_on,normal,0.14848073637713544,
1759084537.543777,2025-09-28T18:35:37.543777+00:00,32.05,73.67,2.85,True,stay_on,normal,0.14577434377846787,
1759084597.597672,2025-09-28T18:36:37.597672+00:00,32.13,73.46,2.77,True,stay_on,normal,0.15534886650988072,
1759084657.681429,2025-09-28T18:37:37.681429+00:00,32.09,73.59,2.78,True,stay_on,normal,0.14956107997968987,
1759084717.766169,2025-09-28T18:38:37.766169+00:00,32.16,73.33,2.79,True,stay_on,normal,0.15822071877330235,
1759084777.84881,2025-09-28T18:39:37.848810+00:00,32.09,73.42,2.72,True,stay_on,normal,0.1497019939891865,
1759084837.931735,2025-09-28T18:40:37.931735+00:00,32.07,73.47,2.73,True,stay_on,normal,0.1496622903881879,
1759084897.987371,2025-09-28T18:41:37.987371+00:00,32.17,73.33,2.73,True,stay_on,normal,0.15869976391646073,
1759084958.070709,2025-09-28T18:42:38.070709+00:00,32.2,73.18,2.75,True,stay_on,normal,0.1640740610373923,
1759085018.15315,2025-09-28T18:43:38.153150+00:00,32.19,73.23,2.84,True,stay_on,normal,0.16061888152491616,
1759085078.237873,2025-09-28T18:44:38.237873+00:00,32.1,73.39,2.81,True,stay_on,normal,0.15297687105805252,
1759085138.319947,2025-09-28T18:45:38.319947+00:00,32.05,73.64,2.79,True,stay_on,normal,0.1476831590619041,
1759085198.374751,2025-09-28T18:46:38.374751+00:00,32.05,73.71,2.81,True,stay_on,normal,0.14774912098259702,
1759085258.459373,2025-09-28T18:47:38.459373+00:00,32.03,73.61,2.75,True,stay_on,normal,0.1475999676037834,
1759085318.543151,2025-09-28T18:48:38.543151+00:00,32.07,73.58,2.69,True,stay_on,normal,0.1455276145202254,
1759085378.626449,2025-09-28T18:49:38.626449+00:00,32.06,73.63,2.67,True,stay_on,normal,0.14474025650746564,
1759085438.709635,2025-09-28T18:50:38.709635+00:00,32.06,73.58,2.64,True,stay_on,normal,0.1390134119277593,
1759085498.763548,2025-09-28T18:51:38.763548+00:00,32.14,73.34,2.72,True,stay_on,normal,0.1567862032426363,
1759085558.847504,2025-09-28T18:52:38.847504+00:00,32.2,73.08,2.73,True,stay_on,normal,0.16470297757226027,
1759085618.930472,2025-09-28T18:53:38.930472+00:00,32.23,72.98,2.7,True,stay_on,normal,0.16533540182023304,
1759085679.014539,2025-09-28T18:54:39.014539+00:00,32.27,72.94,2.77,True,stay_on,normal,0.17172229191376193,
1759085739.098992,2025-09-28T18:55:39.098992+00:00,32.31,72.72,2.77,True,stay_on,normal,0.17267695171933217,
1759085799.161552,2025-09-28T18:56:39.161552+00:00,32.27,72.7,2.82,True,stay_on,normal,0.17242288708454506,
1759085859.238174,2025-09-28T18:57:39.238174+00:00,32.28,72.79,2.84,True,stay_on,normal,0.17121813841689004,
1759085919.321101,2025-09-28T18:58:39.321101+00:00,32.27,72.78,2.93,True,stay_on,normal,0.16163936609819202,
1759085979.403868,2025-09-28T18:59:39.403868+00:00,32.25,72.74,2.94,True,stay_on,normal,0.15911079716575294,
1759086039.489303,2025-09-28T19:00:39.489303+00:00,32.38,72.58,2.89,True,stay_on,normal,0.1688272918955127,
1759086099.542256,2025-09-28T19:01:39.542256+00:00,32.31,72.62,2.92,True,stay_on,normal,0.16268697597701354,
1759086159.626205,2025-09-28T19:02:39.626205+00:00,32.27,72.76,2.91,True,stay_on,normal,0.16222653517464591,
1759086219.710308,2025-09-28T19:03:39.710308+00:00,32.16,73.24,2.92,True,stay_on,normal,0.14787071105010124,
1759086279.793233,2025-09-28T19:04:39.793233+00:00,32.14,73.46,2.82,True,stay_on,normal,0.15708298945352278,
1759086339.876737,2025-09-28T19:05:39.876737+00:00,32.13,73.44,2.81,True,stay_on,normal,0.1563742572099751,
1759086399.933431,2025-09-28T19:06:39.933431+00:00,32.24,73.1,2.84,True,stay_on,normal,0.16740466221841172,
1759086460.014415,2025-09-28T19:07:40.014415+00:00,32.38,72.68,2.89,True,stay_on,normal,0.168745902619458,
1759086520.099434,2025-09-28T19:08:40.099434+00:00,32.51,72.14,2.91,True,stay_on,normal,0.16179088729983987,
1759086580.18372,2025-09-28T19:09:40.183720+00:00,32.49,72.1,2.91,True,stay_on,normal,0.1607792293654498,
1759086640.265671,2025-09-28T19:10:40.265671+00:00,32.44,72.23,2.92,True,stay_on,normal,0.16241203109521013,
1759086700.320501,2025-09-28T19:11:40.320501+00:00,32.37,72.6,2.86,True,stay_on,normal,0.172278539233073,
1759086760.405277,2025-09-28T19:12:40.405277+00:00,32.35,72.57,2.78,True,stay_on,normal,0.17384983297350298,
1759086820.487463,2025-09-28T19:13:40.487463+00:00,32.44,72.44,2.83,True,stay_on,normal,0.17467856113551916,
1759086880.571034,2025-09-28T19:14:40.571034+00:00,32.47,72.16,2.88,True,stay_on,normal,0.16576925976528678,
1759086940.655336,2025-09-28T19:15:40.655336+00:00,32.42,72.49,2.86,True,stay_on,normal,0.1723971661842164,
1759087000.70953,2025-09-28T19:16:40.709530+00:00,32.45,72.19,2.84,True,stay_on,normal,0.17091780175482962,
1759087060.792518,2025-09-28T19:17:40.792518+00:00,32.42,72.23,2.86,True,stay_on,normal,0.1703246469060884,
1759087120.877656,2025-09-28T19:18:40.877656+00:00,32.48,72.2,2.84,True,stay_on,normal,0.1722529815725713,
1759087180.961236,2025-09-28T19:19:40.961236+00:00,32.57,71.97,2.9,True,stay_on,normal,0.1587171347437732,
1759087241.04403,2025-09-28T19:20:41.044030+00:00,32.52,71.87,2.82,True,stay_on,normal,0.17064385480664862,
1759087301.09935,2025-09-28T19:21:41.099350+00:00,32.45,72.53,2.84,True,stay_on,normal,0.17348525338716853,
1759087361.183768,2025-09-28T19:22:41.183768+00:00,32.52,72.11,2.86,True,stay_on,normal,0.16754777083028982,
1759087421.264376,2025-09-28T19:23:41.264376+00:00,32.34,72.75,2.79,True,stay_on,normal,0.17379812125625022,
1759087481.348702,2025-09-28T19:24:41.348702+00:00,32.38,72.67,2.77,True,stay_on,normal,0.17514555313233038,
1759087541.432648,2025-09-28T19:25:41.432648+00:00,32.38,72.64,2.78,True,stay_on,normal,0.17572551403883147,
1759087601.487376,2025-09-28T19:26:41.487376+00:00,32.34,72.75,2.8,True,stay_on,normal,0.17454672028450924,
1759087661.571748,2025-09-28T19:27:41.571748+00:00,32.34,72.81,2.81,True,stay_on,normal,0.17467257772925532,
1759087721.656116,2025-09-28T19:28:41.656116+00:00,32.19,73.28,2.8,True,stay_on,normal,0.1620504051613802,
1759087781.739432,2025-09-28T19:29:41.739432+00:00,32.31,73.03,2.76,True,stay_on,normal,0.17284043171625607,
1759087841.822106,2025-09-28T19:30:41.822106+00:00,32.47,72.59,2.76,True,stay_on,normal,0.17537858717209126,
1759087901.877559,2025-09-28T19:31:41.877559+00:00,32.49,72.47,2.71,True,stay_on,normal,0.17142689725411403,
1759087961.959609,2025-09-28T19:32:41.959609+00:00,32.45,72.45,2.72,True,stay_on,normal,0.17278866978843732,
1759088022.043035,2025-09-28T19:33:42.043035+00:00,32.57,72.22,2.67,True,stay_on,normal,0.16321008705183054,
1759088082.127815,2025-09-28T19:34:42.127815+00:00,32.55,72.12,2.71,True,stay_on,normal,0.16531896724923856,
1759088142.211522,2025-09-28T19:35:42.211522+00:00,32.52,72.26,2.78,True,stay_on,normal,0.17358481826883015,
1759088202.265553,2025-09-28T19:36:42.265553+00:00,32.48,72.2,2.78,True,stay_on,normal,0.17334293870084078,
1759088262.349541,2025-09-28T19:37:42.349541+00:00,32.59,71.86,2.76,True,stay_on,normal,0.16656574570298094,
1759088322.43486,2025-09-28T19:38:42.434860+00:00,32.62,71.81,2.76,True,stay_on,normal,0.16644457215132974,
1759088382.515623,2025-09-28T19:39:42.515623+00:00,32.58,71.78,2.79,True,stay_on,normal,0.16753147258735684,
1759088442.600063,2025-09-28T19:40:42.600063+00:00,32.66,71.73,2.75,True,stay_on,normal,0.16096742446328444,
1759088502.657807,2025-09-28T19:41:42.657807+00:00,32.55,71.91,2.7,True,stay_on,normal,0.16374230669501671,
1759088562.738031,2025-09-28T19:42:42.738031+00:00,32.54,71.92,2.74,True,stay_on,normal,0.16979759896477176,
1759088622.821108,2025-09-28T19:43:42.821108+00:00,32.52,72.07,2.75,True,stay_on,normal,0.17061641538243044,
1759088682.906971,2025-09-28T19:44:42.906971+00:00,32.42,72.48,2.77,True,stay_on,normal,0.17531226084621615,
1759088742.992524,2025-09-28T19:45:42.992524+00:00,32.31,72.72,2.67,True,stay_on,normal,0.1663044107476392,
1759088803.042949,2025-09-28T19:46:43.042949+00:00,32.25,72.91,2.71,True,stay_on,normal,0.16788472750617012,
1759088863.128459,2025-09-28T19:47:43.128459+00:00,32.24,73.04,2.79,True,stay_on,normal,0.17024978873693464,
1759088923.212197,2025-09-28T19:48:43.212197+00:00,32.31,72.91,2.81,True,stay_on,normal,0.1740196514427565,
1759088983.293745,2025-09-28T19:49:43.293745+00:00,32.47,72.31,2.79,True,stay_on,normal,0.1744621921331197,
1759089043.378285,2025-09-28T19:50:43.378285+00:00,32.54,72.04,2.8,True,stay_on,normal,0.17134327847709602,
1759089103.432104,2025-09-28T19:51:43.432104+00:00,32.66,71.68,2.8,True,stay_on,normal,0.16164889523050824,
1759089163.516432,2025-09-28T19:52:43.516432+00:00,32.61,71.75,2.8,True,stay_on,normal,0.16770059124609948,
1759089223.599485,2025-09-28T19:53:43.599485+00:00,32.52,71.99,2.85,True,stay_on,normal,0.1683382167749859,
1759089283.685114,2025-09-28T19:54:43.685114+00:00,32.61,71.98,2.9,True,stay_on,normal,0.158593256726143,
1759089343.766698,2025-09-28T19:55:43.766698+00:00,32.65,71.99,2.92,True,stay_on,normal,0.1529355797287355,
1759089403.822045,2025-09-28T19:56:43.822045+00:00,32.65,71.89,2.89,True,stay_on,normal,0.15592346111912064,
1759089463.9052,2025-09-28T19:57:43.905200+00:00,32.42,72.57,2.89,True,stay_on,normal,0.16896605228042916,
1759089523.989202,2025-09-28T19:58:43.989202+00:00,32.21,73.25,2.84,True,stay_on,normal,0.16338432651893936,
1759089584.071846,2025-09-28T19:59:44.071846+00:00,32.41,72.61,2.82,True,stay_on,normal,0.17667606854893336,
1759089644.155706,2025-09-28T20:00:44.155706+00:00,32.27,73.09,2.8,True,stay_on,normal,0.1719415445235269,
1759089704.210561,2025-09-28T20:01:44.210561+00:00,32.21,73.37,2.74,True,stay_on,normal,0.1643898807133159,
1759089764.294732,2025-09-28T20:02:44.294732+00:00,32.4,72.85,2.79,True,stay_on,normal,0.17607005151711347,
1759089824.380785,2025-09-28T20:03:44.380785+00:00,32.52,72.11,2.83,True,stay_on,normal,0.17045524554329422,
1759089884.461745,2025-09-28T20:04:44.461745+00:00,32.45,72.29,2.83,True,stay_on,normal,0.1729211418073595,
1759089944.544804,2025-09-28T20:05:44.544804+00:00,32.49,72.25,2.8,True,stay_on,normal,0.17455061992238852,
1759090004.602112,2025-09-28T20:06:44.602112+00:00,32.45,72.47,2.84,True,stay_on,normal,0.17352551593948978,
1759090064.683594,2025-09-28T20:07:44.683594+00:00,32.45,72.61,2.83,True,stay_on,normal,0.17474575501460282,
1759090124.765724,2025-09-28T20:08:44.765724+00:00,32.55,72.25,2.77,True,stay_on,normal,0.17099637857741895,
1759090184.849394,2025-09-28T20:09:44.849394+00:00,32.49,72.28,2.81,True,stay_on,normal,0.17471807718913246,
1759090244.935402,2025-09-28T20:10:44.935402+00:00,32.44,72.48,2.78,True,stay_on,normal,0.17485696149170127,
1759090304.988381,2025-09-28T20:11:44.988381+00:00,32.45,72.38,2.82,True,stay_on,normal,0.17315633972061617,
1759090365.072298,2025-09-28T20:12:45.072298+00:00,32.45,72.38,2.86,True,stay_on,normal,0.16961098633216637,
1759090425.158069,2025-09-28T20:13:45.158069+00:00,32.54,72.25,2.83,True,stay_on,normal,0.17221108317040934,
1759090485.239626,2025-09-28T20:14:45.239626+00:00,32.59,72.07,2.83,True,stay_on,normal,0.16709890800680965,
1759090545.322878,2025-09-28T20:15:45.322878+00:00,32.57,71.89,2.83,True,stay_on,normal,0.16746015202505832,
1759090605.379649,2025-09-28T20:16:45.379649+00:00,32.58,71.92,2.79,True,stay_on,normal,0.16829772618368816,
1759090665.463025,2025-09-28T20:17:45.463025+00:00,32.55,72.05,2.8,True,stay_on,normal,0.1697955662941688,
1759090725.55246,2025-09-28T20:18:45.552460+00:00,32.38,72.67,2.81,True,stay_on,normal,0.17639167294853136,
1759090785.629255,2025-09-28T20:19:45.629255+00:00,32.42,72.94,2.77,True,stay_on,normal,0.17581248866098947,
1759090845.715204,2025-09-28T20:20:45.715204+00:00,32.41,72.74,2.79,True,stay_on,normal,0.17629410802136114,
1759090905.766272,2025-09-28T20:21:45.766272+00:00,32.24,73.21,2.79,True,stay_on,normal,0.16785102221683956,
1759090965.851442,2025-09-28T20:22:45.851442+00:00,32.16,73.42,2.79,True,stay_on,normal,0.15815051459777923,
1759091025.93455,2025-09-28T20:23:45.934550+00:00,32.23,73.4,2.74,True,stay_on,normal,0.16589270952398028,
1759091086.017448,2025-09-28T20:24:46.017448+00:00,32.27,73.54,2.79,True,stay_on,normal,0.16782224205771795,
1759091146.100317,2025-09-28T20:25:46.100317+00:00,32.34,73.12,2.76,True,stay_on,normal,0.17216077720494988,
1759091206.156537,2025-09-28T20:26:46.156537+00:00,32.37,73.02,2.78,True,stay_on,normal,0.17518886573226156,
1759091266.239346,2025-09-28T20:27:46.239346+00:00,32.27,73.42,2.8,True,stay_on,normal,0.16922255110563067,
1759091326.323473,2025-09-28T20:28:46.323473+00:00,32.28,73.46,2.82,True,stay_on,normal,0.16840059793748807,
1759091386.407667,2025-09-28T20:29:46.407667+00:00,32.49,72.96,2.77,True,stay_on,normal,0.1747730388272632,
1759091446.49113,2025-09-28T20:30:46.491130+00:00,32.55,72.7,2.75,True,stay_on,normal,0.17280472023728066,
1759091506.545565,2025-09-28T20:31:46.545565+00:00,32.65,72.32,2.76,True,stay_on,normal,0.16604677644076427,
1759091566.630728,2025-09-28T20:32:46.630728+00:00,32.58,72.47,2.76,True,stay_on,normal,0.17122746184062776,
1759091626.712759,2025-09-28T20:33:46.712759+00:00,32.61,72.06,2.78,True,stay_on,normal,0.16791570990793675,
1759091686.795679,2025-09-28T20:34:46.795679+00:00,32.61,72.13,2.81,True,stay_on,normal,0.1696841369579179,
1759091746.880399,2025-09-28T20:35:46.880399+00:00,32.65,72.09,2.79,True,stay_on,normal,0.1638180697720208,
1759091806.934126,2025-09-28T20:36:46.934126+00:00,32.59,72.09,2.8,True,stay_on,normal,0.16880020370149335,
1759091867.017319,2025-09-28T20:37:47.017319+00:00,32.59,72.07,2.83,True,stay_on,normal,0.16709890800680965,
1759091927.102424,2025-09-28T20:38:47.102424+00:00,32.45,72.4,2.89,True,stay_on,normal,0.16586399916680789,
1759091987.186317,2025-09-28T20:39:47.186317+00:00,32.49,72.3,2.88,True,stay_on,normal,0.1668216474969439,
1759092047.268337,2025-09-28T20:40:47.268337+00:00,32.59,71.96,2.9,True,stay_on,normal,0.158593256726143,
1759092107.323849,2025-09-28T20:41:47.323849+00:00,32.57,72.31,2.89,True,stay_on,normal,0.1632919228142925,
1759092167.407729,2025-09-28T20:42:47.407729+00:00,32.52,72.26,2.82,True,stay_on,normal,0.1733471715908037,
1759092227.489811,2025-09-28T20:43:47.489811+00:00,32.48,72.73,2.81,True,stay_on,normal,0.17657202087221957,
1759092287.573485,2025-09-28T20:44:47.573485+00:00,32.54,72.66,2.79,True,stay_on,normal,0.17521452303919105,
1759092347.658489,2025-09-28T20:45:47.658489+00:00,32.55,72.23,2.82,True,stay_on,normal,0.17050403803537573,
1759092407.712583,2025-09-28T20:46:47.712583+00:00,32.58,72.84,2.81,True,stay_on,normal,0.1728947108092886,
1759092467.79449,2025-09-28T20:47:47.794490+00:00,32.64,72.64,2.88,True,stay_on,normal,0.16271518933130202,
1759092527.880516,2025-09-28T20:48:47.880516+00:00,32.71,72.35,2.87,True,stay_on,normal,0.15754614212643753,
1759092587.962408,2025-09-28T20:49:47.962408+00:00,32.66,72.11,2.84,True,stay_on,normal,0.16122156662765957,
1759092648.046734,2025-09-28T20:50:48.046734+00:00,32.59,72.09,2.86,True,stay_on,normal,0.16440065615507304,
1759092708.102335,2025-09-28T20:51:48.102335+00:00,32.57,72.3,2.81,True,stay_on,normal,0.17206527536767152,
1759092768.184873,2025-09-28T20:52:48.184873+00:00,32.59,72.23,2.83,True,stay_on,normal,0.16893725097255796,
1759092828.267978,2025-09-28T20:53:48.267978+00:00,32.47,72.62,2.78,True,stay_on,normal,0.17580168357374054,
1759092888.352536,2025-09-28T20:54:48.352536+00:00,32.42,72.9,2.82,True,stay_on,normal,0.1765069948688172,
1759092948.436084,2025-09-28T20:55:48.436084+00:00,32.35,73.08,2.81,True,stay_on,normal,0.17374825325460697,
1759093008.489737,2025-09-28T20:56:48.489737+00:00,32.34,73.13,2.81,True,stay_on,normal,0.17294808678848467,
1759093068.574239,2025-09-28T20:57:48.574239+00:00,32.16,73.68,2.86,True,stay_on,normal,0.15330544631318566,
1759093128.656919,2025-09-28T20:58:48.656919+00:00,32.12,73.89,2.86,True,stay_on,normal,0.14474294548404404,
1759093188.74115,2025-09-28T20:59:48.741150+00:00,32.07,74.08,2.82,True,stay_on,normal,0.1394708783489726,
1759093248.824108,2025-09-28T21:00:48.824108+00:00,32.07,74.02,2.86,True,stay_on,normal,0.13773227566772156,
1759093308.878641,2025-09-28T21:01:48.878641+00:00,32.23,73.65,2.86,True,stay_on,normal,0.16077279433620956,
1759093368.963153,2025-09-28T21:02:48.963153+00:00,32.4,73.08,2.83,True,stay_on,normal,0.174619319253892,
1759093429.046203,2025-09-28T21:03:49.046203+00:00,32.49,72.66,2.79,True,stay_on,normal,0.17581988097551277,
1759093489.130477,2025-09-28T21:04:49.130477+00:00,32.44,72.97,2.82,True,stay_on,normal,0.1752419429523186,
1759093549.212746,2025-09-28T21:05:49.212746+00:00,32.54,72.62,2.79,True,stay_on,normal,0.17529460980481104,
1759093609.269396,2025-09-28T21:06:49.269396+00:00,32.59,72.37,2.78,True,stay_on,normal,0.17043134192819098,
1759093669.352854,2025-09-28T21:07:49.352854+00:00,32.54,72.35,2.79,True,stay_on,normal,0.17325463770973526,
1759093729.435737,2025-09-28T21:08:49.435737+00:00,32.54,72.4,2.77,True,stay_on,normal,0.17253803349951885,
1759093789.519235,2025-09-28T21:09:49.519235+00:00,32.57,72.23,2.78,True,stay_on,normal,0.17040047017432552,
1759093849.603852,2025-09-28T21:10:49.603852+00:00,32.55,72.28,2.79,True,stay_on,normal,0.17193300504009518,
1759093909.657151,2025-09-28T21:11:49.657151+00:00,32.62,72.14,2.82,True,stay_on,normal,0.16855753098798393,
1759093969.741024,2025-09-28T21:12:49.741024+00:00,32.69,71.79,2.75,True,stay_on,normal,0.16096742446328444,
1759094029.825245,2025-09-28T21:13:49.825245+00:00,32.55,72.32,2.75,True,stay_on,normal,0.17123762398972564,
1759094089.908422,2025-09-28T21:14:49.908422+00:00,32.45,72.7,2.77,True,stay_on,normal,0.17454236473139295,
1759094149.991725,2025-09-28T21:15:49.991725+00:00,32.55,72.37,2.73,True,stay_on,normal,0.16924204816472516,
1759094210.048521,2025-09-28T21:16:50.048521+00:00,32.44,72.61,2.69,True,stay_on,normal,0.17016374099622028,
1759094270.129007,2025-09-28T21:17:50.129007+00:00,32.51,72.56,2.7,True,stay_on,normal,0.17077981527132396,
1759094330.213901,2025-09-28T21:18:50.213901+00:00,32.48,72.68,2.75,True,stay_on,normal,0.17535907035990406,
1759094390.297181,2025-09-28T21:19:50.297181+00:00,32.45,72.69,2.77,True,stay_on,normal,0.1747634798322979,
1759094450.382071,2025-09-28T21:20:50.382071+00:00,32.4,72.76,2.86,True,stay_on,normal,0.1723718488003469,
1759094510.435713,2025-09-28T21:21:50.435713+00:00,32.33,72.96,2.82,True,stay_on,normal,0.1738240795250509,
1759094570.518845,2025-09-28T21:22:50.518845+00:00,32.24,73.48,2.76,True,stay_on,normal,0.16619907732937433,
1759094630.604266,2025-09-28T21:23:50.604266+00:00,32.23,73.56,2.75,True,stay_on,normal,0.16507272028066333,
1759094690.685888,2025-09-28T21:24:50.685888+00:00,32.28,73.39,2.68,True,stay_on,normal,0.16298760182370337,
1759094750.770498,2025-09-28T21:25:50.770498+00:00,32.49,72.79,2.76,True,stay_on,normal,0.17503496209469782,
1759094810.824681,2025-09-28T21:26:50.824681+00:00,32.48,72.62,2.76,True,stay_on,normal,0.17537858717209126,
1759094870.908138,2025-09-28T21:27:50.908138+00:00,32.47,72.76,2.7,True,stay_on,normal,0.17111794074844994,
1759094930.991997,2025-09-28T21:28:50.991997+00:00,32.37,72.96,2.79,True,stay_on,normal,0.17539199037046882,
1759094991.078717,2025-09-28T21:29:51.078717+00:00,32.35,72.98,2.79,True,stay_on,normal,0.17387954044463222,
1759095051.158231,2025-09-28T21:30:51.158231+00:00,32.3,73.27,2.83,True,stay_on,normal,0.16857842744496426,
1759095111.213729,2025-09-28T21:31:51.213729+00:00,32.33,73.24,2.81,True,stay_on,normal,0.17131117925575395,
1759095171.298309,2025-09-28T21:32:51.298309+00:00,32.33,73.22,2.8,True,stay_on,normal,0.17195242303561215,
1759095231.37936,2025-09-28T21:33:51.379360+00:00,32.27,73.33,2.81,True,stay_on,normal,0.16917883109573678,
1759095291.463842,2025-09-28T21:34:51.463842+00:00,32.33,73.25,2.83,True,stay_on,normal,0.17044500458379663,
1759095351.548209,2025-09-28T21:35:51.548209+00:00,32.44,72.86,2.82,True,stay_on,normal,0.17571983120196505,
1759095411.601763,2025-09-28T21:36:51.601763+00:00,32.35,73.04,2.84,True,stay_on,normal,0.17319889775094938,
1759095471.68561,2025-09-28T21:37:51.685610+00:00,32.4,73.03,2.84,True,stay_on,normal,0.17492953373289594,
1759095531.770308,2025-09-28T21:38:51.770308+00:00,32.42,72.88,2.83,True,stay_on,normal,0.1760574221465312,
1759095591.854509,2025-09-28T21:39:51.854509+00:00,32.54,72.54,2.84,True,stay_on,normal,0.1731455813561787,
1759095651.936556,2025-09-28T21:40:51.936556+00:00,32.51,72.53,2.87,True,stay_on,normal,0.168889277217452,
1759095711.992911,2025-09-28T21:41:51.992911+00:00,32.45,72.54,2.81,True,stay_on,normal,0.17549748433464102,
1759095772.12702,2025-09-28T21:42:52.127020+00:00,32.38,72.89,2.83,True,stay_on,normal,0.17555212530304276,
1759095832.158205,2025-09-28T21:43:52.158205+00:00,32.31,73.24,2.74,True,stay_on,normal,0.17021154994067728,
1759095892.242477,2025-09-28T21:44:52.242477+00:00,32.55,72.23,2.67,True,stay_on,normal,0.16373074275713306,
1759095952.327333,2025-09-28T21:45:52.327333+00:00,32.1,74.11,2.63,True,stay_on,normal,0.1304567855839066,
1759096012.390864,2025-09-28T21:46:52.390864+00:00,32.23,73.82,2.66,True,stay_on,normal,0.15534376751338147,
1759096072.474646,2025-09-28T21:47:52.474646+00:00,32.24,73.6,2.71,True,stay_on,normal,0.1625904864549459,
1759096132.55998,2025-09-28T21:48:52.559980+00:00,32.19,74.0,2.65,True,stay_on,normal,0.14360932725485304,
1759096192.643172,2025-09-28T21:49:52.643172+00:00,32.19,73.86,2.68,True,stay_on,normal,0.15127348179902683,
1759096252.698007,2025-09-28T21:50:52.698007+00:00,32.21,73.96,2.67,True,stay_on,normal,0.15177886413197156,
1759096312.78297,2025-09-28T21:51:52.782970+00:00,32.21,73.69,2.63,True,stay_on,normal,0.1506441424401732,
1759096372.867113,2025-09-28T21:52:52.867113+00:00,32.28,73.44,2.64,True,stay_on,normal,0.1563093177282,
1759096432.948309,2025-09-28T21:53:52.948309+00:00,32.0,74.46,2.65,True,stay_on,normal,0.1250961770741375,
1759096493.031807,2025-09-28T21:54:53.031807+00:00,32.23,73.74,2.68,True,stay_on,normal,0.15929809900566327,
1759096553.087454,2025-09-28T21:55:53.087454+00:00,32.34,73.28,2.71,True,stay_on,normal,0.1672700324903254,
1759096613.172086,2025-09-28T21:56:53.172086+00:00,32.16,73.81,2.74,True,stay_on,normal,0.15591616166833283,
1759096673.25461,2025-09-28T21:57:53.254610+00:00,32.13,74.19,2.77,True,stay_on,normal,0.14445791834133387,
